review_text,overall_rating
"Bateria dura pouco tempo dão dá para o dia. Pintura da posseira desbota com facilidade, não exibe a hora corretamente, tem que ficar entrando e saindo do menu para que ela atualize, alto falante baixo e com muitos ruídos. não recomendaria pra ninguém. Relógio caro e não cumpre o que promete.",1
"Possui excelente qualidade e acabamento. O material é robusto, aguenta as surras que meu filho pequeno dá nele. Pode ir na água sem problemas. Achei o custo/beneficio muito bom. Garante muitas horas de diversão para a criançada.",5
"Produto muito bom, ótimo custo benefício. Processamento bacana pelas suas característica e design tecnológico. Recomendo!",4
Recomento esse produto xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,5
"Gostei da entrega, muito antes do prazo americanas como sempre. Nota 10.",3
Não posso avaliar uma coisa que ainda não chegou na minha residência comprei 12/03/2019,1
"Comprei a lancheira modelos carros, a mesma foi escolhida através da foto da propaganda. Existiam vários modelos, mas o escolhido foi o que tinha o personagem principal maqueen e seu amigo mate. E quando recebi vi que era outro modelo.  Não estou satisfeita pois meu filho queria o modelo da foto e não o recebido!",2
produto muito bom. otimo preço.  podem comprar     recomendo.,5
"Os apoios de pegar a panela e más resistente ,a tampa na hora de feixa e melhor q outras , produto bem padrão,etc",5
"É muito forte, mas fica agradável e cheiroso com o passar do tempo. Boa fixação e projeção. Para quem gosta de perfume forte, super-indico.",3
"Ótimo produto, pelo valor pago compensa muito, ele é pequeno mais pra mim que não tenho tanto espaço é maravilhoso.",4
Superou minhas espectativas e atendeu as minhas necessidades.,5
"atendimento no tempo previsto, produto de qualidade",3
"comprei não faz um mês e já estou tendo problema com o aparelho, travando muito nem baixei aplicativos para que isso aconteça se todos aparelhos veem com esse defeito não recomendo a ninguém.",1
"EXCELENTE!!!! MEMÓRIA, ARMAZENAMENTO E TELA SÃO SUFICIENTES PARA AS MINHAS NECESSIDADES!!!  ENTREGA RÁPIDA!! TUDO CERTO!!! PARABÉNS ÀS AMERICANAS!!!",5
Fornecedora e a Americanas.com não se entendem e o cliente fica sem receber o produto,1
Um produto muito bom surpriendeu  minha expectativas.,5
"Muito eficiente e silencioso, produto entregue no prazo, fácil instalaçao",5
Dificuldade mediana em montar. Vale o custo benefício,3
No anúncio aparece uma trena laser da marca Makita na cor verde. Na realidade é uma trena amarela de marca xing ling.,1
Muito bom o produto entrega super rápida antes do prazo combinado,4
"mas as peças muito frágeis tem peças pequenas que já deviam vim coladas para evitar da criança engolir,mas do resto estou satisfeita",3
"Gostei, simples de usar, pipoca pronta em 2 minutos e meio, ainda acrescentei manteiga no fundo da vasilha e ficou maravilhosa.",4
"Após 6 meses de uso posso avaliar como péssimo, saida de som, bateria não suporta o aparelho, trava c/ aplicativos e imagens armazenadas.",1
"Bom tamanho (bolso), cabo um pouco curto mas resistente. Transferência de arquivo rápido. Precisa ter cuidado ao manusear pois é frágil mas normal. Utilizei apenas para backup de arquivos acessando dados uma vez por mês somente. Já é o segundo que comprei.",4
"Produto dentro do esperado, conforme especificação. Acho apenas que o valor poderia ser mais em conta, visto que  aparelho não pode molhar.",3
"Superou minhas expectativas,o produto é de ótima qualidade,fácil utilização e  é muito pratico para a correria do dia a dia",5
"Instável d+. Instalação correta, alta e livre de obstáculos e o wifi oscila a 3 metros de distância. Lamentável...",1
"O produto é de boa qualidade, atende a necessidade de minha casa. Bom produto",4
Cumpre o que o fabricante relata na propaganda. Leve e de fácil manuseio.,5
"Só o touch time que achei desnecessário,não compensa pagar mais caro só por isso.",4
Comprei 2 Kit de 4 Cadeiras. Recebi 2 cadeiras.  Mudaram o anúncio agora.  Propaganda Enganosa. Eu quero os dois Kits que eu comprei. CASA TORRES ???????????,4
"tá de graça, 6 copos por esse preço, e tambem estou de olho na panela de ferro",5
"Pelo preço não deve ser de boa qualidade, prefiro escolher outro com preço mais acessível",2
"Nenhum reclamação em relação á loja! Porém o produto, não gostei. Vaza pó de café pelo filtro.. e pelo jeito não tem o que ser feito.",1
"fácil de mexer, manual inteligente, recomendo a todos",4
Ótimo produto. Recomendo ... Entrega super rápida  Produto em ótimo estado,5
"Para quem é da área e quer aprender e pesquisar sobre memória, super recomendo esse material. Excelente.",5
"Faz todas as funções como descrito, mas o acabamento deixa a desejar; Adesivos mal colados (tortos e com bolhas) pintura porosa má aplicada numa ""lataria"" toda irregular. Esperava mais pelo vlr",2
Comprei achando ser o sf920 mas chegou o sf666. Comprei no best mix shop !,2
Entrega rápida  Veio em perfeito estado  Recomendo!!!,5
o monitoriamento não é tão simples quanto parece.    No manual do usuário é que se verifica tal dificudade.,2
"Muito bom, tamanho ótimo e a entrega super rápida antes da data previstas",4
Produto veio com defeito( não funcionou). Não recomendo!,1
"Não posso avaliar um produto que não recebi, acho uma falta de respeito muito grande a forma como está sendo tratado o problema que estou enfrentando para receber um aparelho celular que já se faz 30 dias que comprei, aí vem uma mensagem para que eu faça avaliação, vocês precisam ser mais organizados e aprender a resolver problemas conforme estou relatando com seus clientes consumidor.",1
O melhor produto nesta faixa de preço sem sombra de duvidas!,5
"Além de ser ótimo para refrescar, como sou do Sul do país uso muito na função  quente tem muita potência de 2000W com certeza é o melhor da Categoria.  Parabéns Cadence.",5
Excelente leitura para quem procura conhecimento espiritual.,5
"só a chaleira que é muuuito pequena, fora isso é tudo mt bonito e resistente",4
"achei bom mais ser melhor ,sem corantes meus dogs aplaudiriam mais seus alimentos.",3
"Muito ruído, não sendo possível ouvir a voz captada pelo mesmo. Não adianta falar que foi cabo ruim ou aparelho de som pois os mesmo foram testados com outro equipamentos de mesma descrição.",1
"Produto cumpre realmente o que promete,não borra e deixa os cílios lindos! Parabéns pela entrega,antes do prazo já recebi.",5
"o produto veio com defeito, por isso fiz a devolutivA",1
"O tecido até é muito gostoso de vestir , mas apresenta um desconforto nos testículos e veio  faltando uma cueca.",2
Muito satisfeito com o produto..Entrega o que promete.,5
nao gostei da mercadoria na imagem k agente compra a lona da barraca está esticada e quando chega pra agente na realidade a lona da barraca está toda amarrotada,1
Produto muito bom!! Nao recomendo comprar paralelos pois nao tem a mesma eficiencia que este original!,5
poder comprar a coleção por um preço mais  em conta é uma opção excelente.,4
"Muito mal acabada, nao gostei, devolvi, espero que tenha meu estorno no cartão de volta",1
Fácil de instalar. Fica igual o original. A entrega deixou a desejar.,4
"bom produto a loja americanas está de parabéns,a minha compra chegou bem antes do prazo muito grato.",5
Mas não é tão silencioso como prometido hhhhjjj mnbgf gggjj hssegh ghgcvhj hgdddbk,3
"bom produto em relação ao seu preso, para quem quer um Smartphone de baixo custo com uma certa qualidade este Smartphone atende a expectativa",3
"Boa noite, produto é bom, porém o anúncio foi de Ecto 1 e Ecto 1 A, e foi entregue só o Ecto 1 A. Já enviei e mail, reclamei no site da Americanas, sem retorno, contatei a olist que é o fornecedor sem retorno, todos os telefones ninguém atende, já faz cinco dias. O site das Americanas fala que o retorno será em 48 horas, já se passaram 96 e nada. Sempre comprei das Americanas, mais essa experiência faz a gente repensar antes de comprar novamente. Fica ai a indignação.",3
Bom e barato. Tamanho correto. Tecido bom. Entrega no prazo. Pretendo comprar outros da marca.,5
"Excelentes rolinhos. Adorei. Deixaram meus cabelos  lindos, bem cacheados.",4
"Aparelho muito bom, mas não tem flash frontal. Não em atentei a isso no momento da compra, mas baixei um aplicativo",4
"Adorei, além de lindo superou  minhas expectativas!",5
Péssimo atendimento. Comprei 2 caixas vieram com defeito e ninguém me deu assistência. Estou acionando o procon.,1
Produto frágil veio com marcas de cola no sapato e a entrada foi péssima,2
"Como avaliar um produto que a empresa afirma ter entregue e eu não ter recebido! Muito desorganizada essa empresa, sem nenhum tipo de suporte ou setor que possa resolver problemas, nunca mais compro nada neste site.",1
"Barato, muito prático e fácil de usar. Vale a pena.",5
"Recebi o  produto,  mas ainda não sei se é bom e nem posso recomendar ainda, pois veio na cor errada, e ainda não me informaram como e quando será a troca.",2
"Comprei  uma TV Philips faz 3 anos smart de 42 polegadas. Paguei 2300,00,e a 30 dias começou a aparecer mensagem de q o YouTube não ia mais funcionar nessa TV, entrei em contato para tentar resolver e informaram q a Philips não fez uma atualização do YouTube na TV, para a philips seria mais fácil no cliente comprar outra tv, por isso não recomendo tv philips para ninguém,  um descaso com o consumidor.",1
"Gostei muito,  entregaram antes do prazo foi bem rápido,  tá de parabéns as lojas americanas,",4
"Produtos de excelente qualidade, bem embalados! Cor firme! Recomendo!Entrega rápida!",5
"O produto chegou em ordem e dentro do prazo. Quem for comprá-lo, atente-se a este modelo, pois ele não vem com drive de CD/DVD. Quem precisar da unidade, deverá comprá-lo à parte.",4
Vale a pena. Americanas está de parabéns com a velocidade de entrega. Chegou em 3 dias úteis :D,4
"Infelizmente, sou mais uma insatisfeita com o péssimo atendimento com o cliente, não recebi o produto.",3
"Muito confortavel,muito ajustavel ao meu pe!!!Adorei.",5
"Produto muito bonito, fácil de montar. Somente faço ressalva para a etiqueta, a qual  tira a sofisticação do produto por ser muito grande e de cor muito indiscreta (bca na banqueta preta). Vou ter que cortar fora. Mas, no restante, ficamos muito satisfeitos com o produto e eu super recomendo.",5
No começo os grãos saem pulando sem estourar. Ai preciso ficar pegando e colocando e se deixa um pouco a mais queima,1
"Produto de excelente qualidade, o tamanho das 3 bolsas é perfeito, e como sempre a Americanas entregou meu pedido antes do prazo prometido. Super recomendo!",5
Não recebi o produto  Sendo assim não posso avaliá-lo!!!!!  Gostaria de saber o que está acontecendo.,1
"A loja foi muito boa, de outra vez comprei em uma  loja que me mandou produto vencido, mas agora a bbbeauty foi muito boa",5
"produto de otima qualidade ,foi um presente para uma pessoa muito especial.",5
"Produto de boa qualidade, leve e bonito.  Recebi em perfeito estado, bem embalado e entregue antes do prazo.",5
gostei !!!!!!!!!!!!!!do serviço como um todo...............................,4
"Excelente smartphone, não tenho do que reclamar. O prazo de entrega como sempre surpreendendo. Paguei na segunda feira e sexta feira já estava recebendo o material. Um outro fornecedor estava com o preço um pouco menor, mas preferi a Americanas e não me arrependo como sempre!",5
"O Produto de começo funcionou perfeitamente, porém a bateria acaba muito rápido e não tem como escultar carregando. somente depois de carregado, máximo de 25 minutos de uso já avisa que a bateria esta acabando e Demora muitooo pra carregar. Decepcionado",2
Super indico meu celular e maravilhoso à entrega foi super rápido muito feliz super recomendo.,5
"Não veio a bóia flutuante, que está na descrição de acessórios.",3
muito bom estão de parabéns o produto foi além das minhas expetativa,5
"o produto e muito bom muito bonito mas  e mutio pequeno chega  ser um abuso para com o consumidor inclusive estou devolvendo o meu...se houvesse  um maior eu trocaria.. , este acho que não cabe um litro de agua isso e um absurdo..",5
"Gostei do produto, chegou um pouco atrasado, creio que por causa dos correios, mas o som é bom, a caixa de som é bem bonitinha, adorei!",4
"Ótimo  produto,  prático  e fácil manuseio e entrega super rápida, antes do prazo.",4
